Customer,Total Quotes,Quotes Won,Quote Date
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,1.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-10
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,1.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,1.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,1.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
Q SHIP USA CORP,1.0,0.0,2022-11
